text,stars,label
"i read all of these reviews and finally i found one that had the same issues. i can not believe no one had issues! i used 9"" pans, the dough over flowed and created a huge mess. the pans were greased ,floured and cooled and the cake stuck to the pans. the cake was moist maybe to moist. the cooking time was way off. i cooked it for an hour. and yes my oven's temp is correct. the icing.....had an after taste of flour and i still had grit from the sugar. after doing patch work on the cake, i salvaged it to a degree. no i would not recommend this cake to anyone. it was a disaster!,",1,0
very good but the icing makes this cupcake complete.,4,1
perfect for a cold winter day. we enjoyed the heartiness of it.,5,1
this bread was delicious. i doubled it to make for a brunch....everyone loved it and wanted the recipe! yummy!!!,5,1
"i make this for guests a lot! every single time i am asked for the recipe. it's easy and everyone loves it. to make one big meatloaf, i double and cook for 1 1/2 hrs. i add the sauce in last half hour. meatloaf is something not everyone will like-this recipe is the exception. love it!",5,1
i have been making this for years and have received many compliments and requests for the recipe!!,5,1
"this is delicious and easy to make - if you use a sugar substitute blend of brown sugar, like the splenda brown sugar blend it cuts the carbs a bit and is something that can be included in a diabetic diet as well.",5,1
long back my aunt made a shepherds pie-guess that was some 34 or 37 years back-never had shepherds pie since then-loved it then and am happy that i was reminded of those days and -lovely recipe-yummy.thanks,5,1
"this soup was wonderful, i will make it often, i sauteed the peppers a bit before i browned the ground beef, and added onion. nothing to change the taste, it was delicious. we all loved it.",5,1
"i have made these several times and as long as i don't over cook the chicken ;) , it's delicious. my husband is not as wild about the dish as i am but that's only because he prefers using chicken breasts rather thighs. i serve the sauce over riced cauliflower rather than rice to save carbs and pair that with steamed broccoli for a healthy meal.",5,1
i added hot sausage meatballs too!,5,1
"i really enjoy this recipe. it's my go-to. my only question is regarding the nutritional content. it says 1 slice, can you give the weight of one slice? 1 slice can vary in size. thank you.",5,1
"this is by far the best banana bread ever! i have made this for farmers market and it sold out right away each time. moist, flavorful and wonderful taste. i will never use another recipe for banana bread!",5,1
"love potatoes-will try to get it made at home or will try it at a good restaurant.-lovely,yummy",5,1
"i enjoyed this bread a lot. it came together quickly with regard to mixing, and it baked up beautifully. i love that it is made with oil - no creaming any butter so that makes it easier to mix up. i have sometimes added 1/2 cup of chocolate chips to the recipe with excellent results.",5,1
"delicious! i made this for a church cook out yesterday and it earned rave reviews. it makes a lot so it is a handy recipe to have on hand when you are looking to serve a crowd. folks liked the additional vegetables along with the macaroni and cabbage. i used mayonnaise, red onion and green onion along with red bell pepper. it is a very adaptable recipe.",5,1
"my across-the-street neighbor and her niece made these fajitas for dinner 2 nights ago and were kind enough to invite me to have some with them! they followed the recipe exactly and, i must say, i would not change a thing. the level of heat was perfect for me .... the chicken was tender and flavorful and the peppers just the right amount of ""crunch"". they reminded me of the chicken fajitas i used to get at planet hollywood when i visited atlantic city, nj. if you haven't tried this recipe...... i suggest you try it. it will become your new ""go to"" fajita recipe. perhaps make them with shrimp instead of chicken next time!!",5,1
very good. cut back on the sugar to 1 cup.,5,1
<p>this recipe was super easy to make. drove my husband crazy with the smell and ended up having dinner earlier than usual. i would make this in a heartbeat again. thank you for posting it!</p>,5,1
very good. moist and rich. i replace half the cocoa powder with dark cocoa power. i didn't use this frosting recipe.,5,1
"my husband loves pecan pie, cheese cake and caramel so this receipe had everything in it. i followed the directions and it came out perfect. just like the picture with 3 layers.i made it for our 48th anniversary. he couldn""t wait the 4 hours for cooling and ate it after 3. it was still perfect. i will make it again. i think it was better than 5 stars.sandy",5,1
"this is also good as a mexican casserole. switch your cheeses to mexican mix cheeses and pepper jack. same with sauce, try rotel or even an enchilada sauce with chunky salsa.",5,1
"these bars are delicious! i have made them many times to take to a picnic, etc. and am always asked for the recipe. easy and tasty!",5,1
i made it today and it was so yummy. my husband and i had to go for seconds. i did change the recipe a little i used regular chicken bouillon and regular half and half. and i followed the instruction the same way.,5,1
this is excellent. i used macaroni noodles instead of penne and skipped the blender step.,5,1
these zucchini cupcakes were a hit! i took them to a potluck and they were gone in minutes! i added 4 oz. of cream cheese to the batter because my frosting didn't whip up like i would have liked! these are definitely worth trying!,5,1
