text,stars,label
i added some chopped cilantro to the meat mixture for added taste & i also used one can of chopped green chillis instead of green peppers. cover top layer with tinfoil because the top of mine browned & got crunchy but it was still good. thanks for recipe.,5,1
these were so good. i only used 3 cups of confectioners sugar but probably could have gotten away with 2 cups and i only used 1 tsp cinnamon in the frosting because i didn't want the cinnamon to over power it. i have frosting left over & may make another batch to give away.,5,1
this was a excellant dessert and a total hit with myself and family.,5,1
just came out of the oven and we have eaten half of the first loaf. it's delicious.,5,1
my boys loved this. i omitted the milk in the filling because there seemed to be plenty of liquid already.,5,1
"i have been making a version of this for years. to make the sauce stretch i add 1/4 to 1/2 cup of white wine. my choice is a good chardonnay!! love the bread crumbs on top, very glad i found your version!!",5,1
"this is a great recipe but it only made 36 cupcakes, not 48. if i made them again i would cut the frosting recipe in half...way too much left over!",5,1
"i was searching on line for a hot milk cake recipe a few days ago and came across this one! i was delighted with it! i decided to make it as a layer cake and put a seedless strawberry jam in the center, then after putting the top on i made a chocolate glaze to drizzle over it! we really did enjoy this! i also used whole milk instead of the 2%.",5,1
"this was a good recipe. different from one my mom made but better. i omitted the brown sugar because i thought it would be too sweet. i noticed some comments indicating that the water made meatballs too mushy. the water isn't supposed to be added to the meat mixture, but with the sauce- after the meatballs have been browned.",4,1
great recipe for bread! definitely nostalgic of when my mother used to bake it for us. this recipe is enough for two loaves :),5,1
just tried this the other night. unbelievably good. everyone loved it.,5,1
this is the best apple pie i have ever tasted in my life. i am making it again right now. the old guy at the apple barn told us to use baking apples- they sure do make a difference! i give this one six stars,5,1
"i took this to a potluck yesterday and received many compliments. i, too, added carrots ( 1 can, drained, cut up a little in the can before adding to soup) and finely diced onion and celery (cooked in broth until soft the night before while i was cutting up the chicken). i agree that maybe 4 cups of noodles would have been plenty. gave this 4 stars instead of 5 because all those noodles soaked up all the broth while it was on low in the crock pot during the party ,even with my adding lots of extra broth! it was so good, i will make it again but with less noodles and not for a long-standing-time event.",4,1
"made these this morning-awesome! best pancakes i think i've ever had. the recipe says it makes 10, but that must be 10 really small pancakes. i made the recipe and a half and got eight 6 to 8 inch pancakes. i did throw in a handful of walnuts also which added a nice texture to an already delicious pancake. also, i didn't have quick cooking oatmeal, just the regular, and the substitution was fine. highly recommend these pancakes, and thanks for sharing this recipe.",5,1
i have been making for years. i'm diabetic and this is one of my go to desserts when i want something light. super easy to make,5,1
"the only thing i've ever changed about this absolutely perfect, one-of-my-most-requested recipes is the addition of a little more chicken. amazing flavor and super easy!",5,1
"i have made this several times and it's a favorite hands down! i put all the filling in one large pan instead of 2 pie plates. made my own crust for a 2 crust pie and put it on top, no bottom crust. we don't like thyme much so subbed out the thyme and subbed in poultry seasoning. delicious!",5,1
this cake is beyone words! it is sooo delicouse and addicting ; ) this cake will definetly be made in our house again and again!!,5,1
"i made this recipe after reading all the great reviews. i was very disappointed in these bars all the butter and whipping cream overpowered the rhubarb. there is way too much crust for this recipe, half the amount would be much better. also, since these bars have to be stored in the fridge, the chilled crust ended up being hard. would not make these again. i'll save my rhubarb for recipes where the rhubarb can really shine.",2,0
"these are absolutely delicious. perfect for the flavor of gingersnaps without the crunch. i have made these several times and they are always delightful. the first time i made these i worried that the dough seemed too wet, but i learned to just be gentle when rolling and sugaring and they turn out beautifully. i find they always need more like 15 minutes to get to the proper doneness. these are a holiday favorite in my home!",5,1
